year,home_team,month,day,attend,day_of_week,opponent,temp,skies,day_night,cap,shirt,fireworks,bobblehead
2012,Pittsburgh Pirates,JUN,20,19878,Wednesday,Minnesota Twins,91,Cloudy,Night,NO,NO,NO,NO
2012,Pittsburgh Pirates,JUN,21,21563,Thursday,Minnesota Twins,90,Cloudy,Night,NO,NO,NO,NO
2012,Pittsburgh Pirates,JUN,22,37965,Friday,Detroit Tigers,81,Cloudy,Night,NO,YES,NO,NO
2012,Pittsburgh Pirates,JUN,23,38734,Saturday,Detroit Tigers,82,Cloudy,Day,YES,NO,NO,NO
2012,Pittsburgh Pirates,JUN,24,35179,Sunday,Detroit Tigers,80,Cloudy,Day,NO,NO,NO,NO
2012,Pittsburgh Pirates,JUL,2,21041,Monday,Houston Astros,90,Cloudy,Night,NO,NO,NO,NO
2012,Pittsburgh Pirates,JUL,3,21516,Tuesday,Houston Astros,82,Cloudy,Night,NO,NO,NO,NO
2012,Pittsburgh Pirates,JUL,4,36827,Wednesday,Houston Astros,89,Cloudy,Day,NO,NO,NO,NO
2012,Pittsburgh Pirates,JUL,5,21386,Thursday,Houston Astros,87,Cloudy,Night,NO,NO,NO,NO
2012,Pittsburgh Pirates,JUL,6,37565,Friday,San Francisco Giants,94,Cloudy,Night,NO,YES,NO,NO
2012,Pittsburgh Pirates,JUL,7,37543,Saturday,San Francisco Giants,97,Cloudy,Day,NO,NO,NO,NO
2012,Pittsburgh Pirates,JUL,8,28954,Sunday,San Francisco Giants,82,Cloudy,Day,NO,NO,NO,NO
2012,Pittsburgh Pirates,JUL,20,37193,Friday,Miami Marlins,71,Cloudy,Night,NO,YES,NO,NO
2012,Pittsburgh Pirates,JUL,21,39411,Saturday,Miami Marlins,73,Cloudy,Night,NO,NO,YES,NO
2012,Pittsburgh Pirates,JUL,22,34203,Sunday,Miami Marlins,81,Cloudy,Day,NO,NO,NO,NO
2012,Pittsburgh Pirates,JUL,23,27586,Monday,Chicago Cubs,84,Cloudy,Night,NO,NO,NO,NO
2012,Pittsburgh Pirates,JUL,24,32497,Tuesday,Chicago Cubs,83,Cloudy,Night,NO,NO,NO,NO
2012,Pittsburgh Pirates,JUL,25,33935,Wednesday,Chicago Cubs,78,Clear,Day,NO,NO,NO,NO
2012,Pittsburgh Pirates,AUG,6,24213,Monday,Arizona Diamondbacks,81,Cloudy,Night,NO,NO,NO,NO
2012,Pittsburgh Pirates,AUG,7,22655,Tuesday,Arizona Diamondbacks,84,Cloudy,Night,NO,NO,NO,NO
2012,Pittsburgh Pirates,AUG,8,25175,Wednesday,Arizona Diamondbacks,86,Cloudy,Night,NO,NO,NO,NO
2012,Pittsburgh Pirates,AUG,9,20558,Thursday,Arizona Diamondbacks,81,Cloudy,Day,NO,NO,NO,NO
2012,Pittsburgh Pirates,AUG,10,38702,Friday,San Diego Padres,75,Cloudy,Night,NO,YES,NO,NO
2012,Pittsburgh Pirates,AUG,11,39485,Saturday,San Diego Padres,67,Cloudy,Night,NO,NO,YES,NO
2012,Pittsburgh Pirates,AUG,12,35352,Sunday,San Diego Padres,75,Cloudy,Day,NO,NO,NO,NO
2012,Pittsburgh Pirates,AUG,13,24670,Monday,Los Angeles Dodgers,80,Cloudy,Night,NO,NO,NO,NO
2012,Pittsburgh Pirates,AUG,14,22729,Tuesday,Los Angeles Dodgers,71,Cloudy,Night,NO,NO,NO,NO
2012,Pittsburgh Pirates,AUG,15,26522,Wednesday,Los Angeles Dodgers,80,Cloudy,Night,NO,NO,NO,NO
2012,Pittsburgh Pirates,AUG,16,25073,Thursday,Los Angeles Dodgers,84,Cloudy,Day,NO,NO,NO,NO
2012,Pittsburgh Pirates,AUG,24,37197,Friday,Milwaukee Brewers,85,Cloudy,Night,NO,YES,NO,NO
2012,Pittsburgh Pirates,AUG,25,37460,Saturday,Milwaukee Brewers,83,Cloudy,Night,NO,NO,YES,NO
2012,Pittsburgh Pirates,AUG,26,36626,Sunday,Milwaukee Brewers,81,Cloudy,Day,NO,NO,NO,NO
2012,Pittsburgh Pirates,AUG,27,16700,Monday,St. Louis Cardinals,75,Cloudy,Night,NO,NO,NO,NO
2012,Pittsburgh Pirates,AUG,28,17492,Tuesday,St. Louis Cardinals,79,Cloudy,Night,NO,NO,NO,NO
2012,Pittsburgh Pirates,AUG,29,19398,Wednesday,St. Louis Cardinals,76,Cloudy,Night,NO,NO,NO,NO
2012,Pittsburgh Pirates,SEP,3,20055,Monday,Houston Astros,84,Cloudy,Day,NO,NO,NO,NO
2012,Pittsburgh Pirates,SEP,4,12785,Tuesday,Houston Astros,74,Rainy,Night,NO,NO,NO,NO
2012,Pittsburgh Pirates,SEP,5,14159,Wednesday,Houston Astros,83,Cloudy,Night,NO,NO,NO,NO
2012,Pittsburgh Pirates,SEP,7,32699,Friday,Chicago Cubs,83,Cloudy,Night,NO,YES,NO,NO
2012,Pittsburgh Pirates,SEP,8,35661,Saturday,Chicago Cubs,66,Cloudy,Night,NO,NO,YES,NO
2012,Pittsburgh Pirates,SEP,9,28671,Sunday,Chicago Cubs,67,Cloudy,Day,NO,NO,NO,NO
2012,Pittsburgh Pirates,SEP,18,15492,Tuesday,Milwaukee Brewers,61,Cloudy,Night,NO,NO,NO,NO
2012,Pittsburgh Pirates,SEP,19,15337,Wednesday,Milwaukee Brewers,62,Cloudy,Night,NO,NO,NO,NO
2012,Pittsburgh Pirates,SEP,20,14697,Thursday,Milwaukee Brewers,75,Clear,Day,NO,NO,NO,NO
2012,Pittsburgh Pirates,SEP,28,34796,Friday,Cincinnati Reds,62,Cloudy,Night,NO,YES,NO,NO
2012,Pittsburgh Pirates,SEP,29,38623,Saturday,Cincinnati Reds,63,Cloudy,Night,NO,NO,YES,NO
2012,Pittsburgh Pirates,SEP,30,32814,Sunday,Cincinnati Reds,55,Cloudy,Day,NO,NO,NO,NO
2012,Pittsburgh Pirates,OCT,1,15009,Monday,Atlanta Braves,62,Cloudy,Night,NO,NO,NO,NO
2012,Pittsburgh Pirates,OCT,2,15727,Tuesday,Atlanta Braves,73,Cloudy,Night,NO,NO,NO,NO
2012,Pittsburgh Pirates,OCT,3,20615,Wednesday,Atlanta Braves,69,Cloudy,Day,NO,NO,NO,NO
2012,San Diego Padres,APR,5,42941,Thursday,Los Angeles Dodgers,69,Clear,Night,NO,YES,NO,NO
2012,San Diego Padres,APR,6,32490,Friday,Los Angeles Dodgers,61,Cloudy,Night,NO,NO,YES,NO
2012,San Diego Padres,APR,7,31909,Saturday,Los Angeles Dodgers,71,Clear,Night,NO,NO,NO,NO
2012,San Diego Padres,APR,8,19021,Sunday,Los Angeles Dodgers,72,Cloudy,Day,NO,NO,NO,NO
2012,San Diego Padres,APR,10,18652,Tuesday,Arizona Diamondbacks,63,Cloudy,Night,NO,NO,NO,NO
2012,San Diego Padres,APR,11,16091,Wednesday,Arizona Diamondbacks,66,Cloudy,Night,NO,NO,NO,NO
2012,San Diego Padres,APR,12,20858,Thursday,Arizona Diamondbacks,62,Cloudy,Night,NO,NO,NO,NO
2012,San Diego Padres,APR,19,17573,Thursday,Philadelphia Phillies,64,Cloudy,Night,NO,NO,NO,NO
2012,San Diego Padres,APR,20,23748,Friday,Philadelphia Phillies,66,Cloudy,Night,NO,NO,YES,NO
2012,San Diego Padres,APR,21,31437,Saturday,Philadelphia Phillies,67,Cloudy,Night,YES,NO,NO,NO
2012,San Diego Padres,APR,22,26759,Sunday,Philadelphia Phillies,69,Cloudy,Day,NO,NO,NO,NO
2012,San Diego Padres,APR,24,16599,Tuesday,Washington Nationals,65,Cloudy,Night,NO,NO,NO,NO
2012,San Diego Padres,APR,25,15154,Wednesday,Washington Nationals,72,Cloudy,Night,NO,NO,NO,NO
2012,San Diego Padres,APR,26,18356,Thursday,Washington Nationals,65,Cloudy,Night,NO,NO,NO,NO
2012,San Diego Padres,APR,30,16218,Monday,Milwaukee Brewers,64,Cloudy,Night,NO,NO,NO,NO
2012,San Diego Padres,MAY,1,19260,Tuesday,Milwaukee Brewers,65,Cloudy,Night,NO,NO,NO,NO
2012,San Diego Padres,MAY,2,15786,Wednesday,Milwaukee Brewers,70,Cloudy,Night,NO,NO,NO,NO
2012,San Diego Padres,MAY,4,29201,Friday,Miami Marlins,64,Cloudy,Night,NO,NO,NO,NO
2012,San Diego Padres,MAY,5,25076,Saturday,Miami Marlins,67,Clear,Night,NO,NO,NO,NO
2012,San Diego Padres,MAY,6,33572,Sunday,Miami Marlins,70,Cloudy,Day,NO,NO,NO,NO
2012,San Diego Padres,MAY,7,15895,Monday,Colorado Rockies,64,Clear,Night,NO,NO,NO,NO
2012,San Diego Padres,MAY,8,17478,Tuesday,Colorado Rockies,65,Clear,Night,NO,NO,NO,NO
2012,San Diego Padres,MAY,9,20059,Wednesday,Colorado Rockies,71,Clear,Day,NO,NO,NO,NO
2012,San Diego Padres,MAY,16,21019,Wednesday,Los Angeles Dodgers,71,Clear,Night,NO,NO,NO,NO
2012,San Diego Padres,MAY,17,27883,Thursday,Los Angeles Dodgers,66,Cloudy,Night,NO,NO,NO,NO
2012,San Diego Padres,MAY,18,31389,Friday,Los Angeles Angels,65,Cloudy,Night,NO,NO,NO,NO
2012,San Diego Padres,MAY,19,43427,Saturday,Los Angeles Angels,66,Cloudy,Night,NO,NO,NO,NO
2012,San Diego Padres,MAY,20,33975,Sunday,Los Angeles Angels,71,Clear,Day,NO,NO,NO,NO
2012,San Diego Padres,JUN,1,27054,Friday,Arizona Diamondbacks,66,Cloudy,Night,NO,NO,NO,NO
2012,San Diego Padres,JUN,2,36559,Saturday,Arizona Diamondbacks,66,Cloudy,Night,NO,NO,NO,NO
2012,San Diego Padres,JUN,3,32228,Sunday,Arizona Diamondbacks,69,Cloudy,Night,NO,NO,NO,NO
2012,San Diego Padres,JUN,5,30662,Tuesday,San Francisco Giants,66,Clear,Night,NO,NO,NO,NO
2012,San Diego Padres,JUN,6,22269,Wednesday,San Francisco Giants,70,Clear,Night,NO,NO,NO,NO
2012,San Diego Padres,JUN,7,22015,Thursday,San Francisco Giants,71,Clear,Day,NO,NO,NO,NO
2012,San Diego Padres,JUN,18,29315,Monday,Texas Rangers,65,Cloudy,Night,NO,NO,NO,NO
2012,San Diego Padres,JUN,19,25889,Tuesday,Texas Rangers,65,Clear,Night,NO,NO,NO,NO
2012,San Diego Padres,JUN,20,23942,Wednesday,Texas Rangers,69,Clear,Night,NO,NO,NO,NO
2012,San Diego Padres,JUN,22,30053,Friday,Seattle Mariners,67,Clear,Night,NO,NO,NO,NO
2012,San Diego Padres,JUN,23,30922,Saturday,Seattle Mariners,67,Clear,Night,NO,NO,NO,NO
2012,San Diego Padres,JUN,24,27529,Sunday,Seattle Mariners,71,Clear,Day,NO,NO,NO,NO
2012,San Diego Padres,JUL,5,25181,Thursday,Cincinnati Reds,67,Clear,Night,NO,NO,NO,NO
2012,San Diego Padres,JUL,6,26016,Friday,Cincinnati Reds,68,Clear,Night,NO,NO,NO,NO
2012,San Diego Padres,JUL,7,34222,Saturday,Cincinnati Reds,67,Clear,Night,NO,NO,NO,NO
2012,San Diego Padres,JUL,8,24032,Sunday,Cincinnati Reds,68,Clear,Day,NO,NO,NO,NO
2012,San Diego Padres,JUL,16,26098,Monday,Houston Astros,67,Cloudy,Night,NO,NO,NO,NO
2012,San Diego Padres,JUL,17,20944,Tuesday,Houston Astros,68,Cloudy,Night,NO,NO,NO,NO
2012,San Diego Padres,JUL,18,25713,Wednesday,Houston Astros,72,Cloudy,Day,NO,NO,NO,NO
2012,San Diego Padres,JUL,19,26735,Thursday,Houston Astros,72,Clear,Night,NO,NO,NO,NO
2012,San Diego Padres,JUL,20,25507,Friday,Colorado Rockies,71,Clear,Night,NO,NO,NO,NO
2012,San Diego Padres,JUL,21,37174,Saturday,Colorado Rockies,71,Clear,Night,NO,NO,NO,NO
2012,San Diego Padres,JUL,22,25198,Sunday,Colorado Rockies,73,Clear,Day,NO,NO,NO,NO
2012,San Diego Padres,AUG,3,34573,Friday,New York Mets,68,Cloudy,Night,NO,NO,NO,NO
2012,San Diego Padres,AUG,4,36826,Saturday,New York Mets,70,Clear,Night,NO,NO,NO,NO
2012,San Diego Padres,AUG,5,24635,Sunday,New York Mets,72,Clear,Day,NO,NO,NO,NO
2012,San Diego Padres,AUG,6,27187,Monday,Chicago Cubs,70,Clear,Night,NO,NO,NO,NO
2012,San Diego Padres,AUG,7,26518,Tuesday,Chicago Cubs,72,Clear,Night,NO,NO,NO,NO
2012,San Diego Padres,AUG,8,24663,Wednesday,Chicago Cubs,79,Clear,Night,NO,NO,NO,NO
2012,San Diego Padres,AUG,17,38755,Friday,San Francisco Giants,76,Clear,Night,NO,NO,YES,NO
2012,San Diego Padres,AUG,18,33849,Saturday,San Francisco Giants,78,Clear,Night,NO,NO,NO,NO
2012,San Diego Padres,AUG,19,28605,Sunday,San Francisco Giants,80,Clear,Day,NO,NO,NO,NO
2012,San Diego Padres,AUG,20,20401,Monday,Pittsburgh Pirates,71,Clear,Night,NO,NO,NO,NO
2012,San Diego Padres,AUG,21,21882,Tuesday,Pittsburgh Pirates,71,Clear,Night,NO,NO,NO,NO
2012,San Diego Padres,AUG,22,20311,Wednesday,Pittsburgh Pirates,74,Cloudy,Night,NO,NO,NO,NO
2012,San Diego Padres,AUG,27,20590,Monday,Atlanta Braves,71,Clear,Night,NO,NO,NO,NO
2012,San Diego Padres,AUG,28,20955,Tuesday,Atlanta Braves,72,Cloudy,Night,NO,NO,NO,NO
2012,San Diego Padres,AUG,29,16845,Wednesday,Atlanta Braves,76,Clear,Night,NO,NO,NO,NO
2012,San Diego Padres,SEP,7,25403,Friday,Arizona Diamondbacks,71,Cloudy,Night,NO,NO,NO,NO
2012,San Diego Padres,SEP,8,25514,Saturday,Arizona Diamondbacks,71,Cloudy,Night,NO,NO,NO,NO
2012,San Diego Padres,SEP,9,21307,Sunday,Arizona Diamondbacks,75,Cloudy,Day,NO,NO,NO,NO
2012,San Diego Padres,SEP,10,18081,Monday,St. Louis Cardinals,72,Cloudy,Night,NO,NO,NO,NO
2012,San Diego Padres,SEP,11,29887,Tuesday,St. Louis Cardinals,69,Cloudy,Night,NO,NO,NO,NO
2012,San Diego Padres,SEP,12,16442,Wednesday,St. Louis Cardinals,73,Cloudy,Night,NO,NO,NO,NO
2012,San Diego Padres,SEP,14,25018,Friday,Colorado Rockies,81,Clear,Night,NO,NO,YES,NO
2012,San Diego Padres,SEP,15,27651,Saturday,Colorado Rockies,83,Clear,Night,NO,NO,NO,NO
2012,San Diego Padres,SEP,16,22948,Sunday,Colorado Rockies,77,Clear,Day,NO,NO,NO,NO
2012,San Diego Padres,SEP,25,32346,Tuesday,Los Angeles Dodgers,66,Cloudy,Night,NO,NO,NO,NO
2012,San Diego Padres,SEP,26,24818,Wednesday,Los Angeles Dodgers,70,Clear,Night,NO,NO,NO,NO
2012,San Diego Padres,SEP,27,32403,Thursday,Los Angeles Dodgers,67,Cloudy,Night,NO,NO,NO,NO
2012,San Diego Padres,SEP,28,32691,Friday,San Francisco Giants,70,Clear,Night,NO,NO,NO,NO
2012,San Diego Padres,SEP,29,42397,Saturday,San Francisco Giants,73,Clear,Night,NO,YES,NO,NO
2012,San Diego Padres,SEP,30,33407,Sunday,San Francisco Giants,76,Clear,Day,NO,NO,NO,NO
2012,San Francisco Giants,APR,13,41138,Friday,Pittsburgh Pirates,53,Cloudy,Day,NO,NO,NO,NO
2012,San Francisco Giants,APR,14,41657,Saturday,Pittsburgh Pirates,54,Cloudy,Night,NO,NO,YES,NO
2012,San Francisco Giants,APR,15,41766,Sunday,Pittsburgh Pirates,60,Cloudy,Day,NO,NO,NO,NO
2012,San Francisco Giants,APR,16,41136,Monday,Philadelphia Phillies,55,Cloudy,Night,NO,NO,NO,NO
2012,San Francisco Giants,APR,17,41101,Tuesday,Philadelphia Phillies,53,Cloudy,Night,NO,NO,NO,NO
2012,San Francisco Giants,APR,18,41860,Wednesday,Philadelphia Phillies,56,Cloudy,Night,NO,NO,NO,NO
2012,San Francisco Giants,APR,27,41908,Friday,San Diego Padres,56,Clear,Night,YES,NO,NO,NO
2012,San Francisco Giants,APR,28,42375,Saturday,San Diego Padres,59,Clear,Night,NO,NO,NO,NO
2012,San Francisco Giants,APR,29,42060,Sunday,San Diego Padres,66,Clear,Day,NO,NO,NO,NO
2012,San Francisco Giants,MAY,1,41439,Tuesday,Miami Marlins,52,Cloudy,Night,NO,NO,NO,NO
2012,San Francisco Giants,MAY,2,41575,Wednesday,Miami Marlins,52,Cloudy,Night,NO,NO,NO,NO
2012,San Francisco Giants,MAY,3,41159,Thursday,Miami Marlins,57,Rainy,Day,NO,NO,NO,NO
2012,San Francisco Giants,MAY,4,41082,Friday,Milwaukee Brewers,53,Clear,Night,NO,NO,NO,NO
2012,San Francisco Giants,MAY,5,41135,Saturday,Milwaukee Brewers,66,Clear,Day,NO,NO,NO,YES
2012,San Francisco Giants,MAY,6,41796,Sunday,Milwaukee Brewers,71,Clear,Day,NO,NO,NO,NO
2012,San Francisco Giants,MAY,14,41254,Monday,Colorado Rockies,61,Clear,Night,NO,NO,NO,NO
2012,San Francisco Giants,MAY,15,41332,Tuesday,Colorado Rockies,54,Clear,Night,NO,NO,NO,NO
2012,San Francisco Giants,MAY,16,41324,Wednesday,St. Louis Cardinals,53,Cloudy,Night,NO,NO,NO,NO
2012,San Francisco Giants,MAY,17,41225,Thursday,St. Louis Cardinals,58,Clear,Day,NO,NO,NO,NO
2012,San Francisco Giants,MAY,18,41477,Friday,Oakland Athletics,55,Clear,Night,NO,NO,NO,NO
2012,San Francisco Giants,MAY,19,41411,Saturday,Oakland Athletics,65,Clear,Day,YES,NO,NO,NO
2012,San Francisco Giants,MAY,20,41378,Sunday,Oakland Athletics,66,Clear,Day,NO,NO,NO,NO
2012,San Francisco Giants,MAY,28,42295,Monday,Arizona Diamondbacks,60,Clear,Day,NO,NO,NO,NO
2012,San Francisco Giants,MAY,29,41371,Tuesday,Arizona Diamondbacks,55,Cloudy,Night,NO,NO,NO,NO
2012,San Francisco Giants,MAY,30,41328,Wednesday,Arizona Diamondbacks,54,Clear,Night,NO,NO,NO,NO
2012,San Francisco Giants,JUN,1,41100,Friday,Chicago Cubs,57,Cloudy,Night,NO,NO,NO,NO
2012,San Francisco Giants,JUN,2,41239,Saturday,Chicago Cubs,62,Cloudy,Night,NO,NO,NO,NO
2012,San Francisco Giants,JUN,3,41112,Sunday,Chicago Cubs,64,Clear,Day,NO,NO,NO,NO
2012,San Francisco Giants,JUN,4,41524,Monday,Chicago Cubs,54,Cloudy,Day,NO,NO,NO,NO
2012,San Francisco Giants,JUN,8,41163,Friday,Texas Rangers,53,Clear,Night,NO,NO,NO,NO
2012,San Francisco Giants,JUN,9,41704,Saturday,Texas Rangers,67,Clear,Day,NO,NO,NO,NO
2012,San Francisco Giants,JUN,10,42418,Sunday,Texas Rangers,73,Clear,Day,YES,NO,NO,NO
2012,San Francisco Giants,JUN,12,42100,Tuesday,Houston Astros,58,Clear,Night,NO,NO,NO,NO
2012,San Francisco Giants,JUN,13,42298,Wednesday,Houston Astros,59,Clear,Night,NO,NO,NO,NO
2012,San Francisco Giants,JUN,14,41662,Thursday,Houston Astros,64,Clear,Day,NO,NO,NO,NO
2012,San Francisco Giants,JUN,25,42164,Monday,Los Angeles Dodgers,56,Cloudy,Night,NO,NO,NO,NO
2012,San Francisco Giants,JUN,26,42664,Tuesday,Los Angeles Dodgers,56,Cloudy,Night,NO,NO,NO,NO
2012,San Francisco Giants,JUN,27,42245,Wednesday,Los Angeles Dodgers,66,Clear,Day,NO,NO,NO,NO
2012,San Francisco Giants,JUN,28,41626,Thursday,Cincinnati Reds,61,Clear,Night,NO,NO,NO,NO
2012,San Francisco Giants,JUN,29,41960,Friday,Cincinnati Reds,59,Cloudy,Night,NO,NO,NO,NO
2012,San Francisco Giants,JUN,30,42135,Saturday,Cincinnati Reds,65,Cloudy,Day,NO,NO,NO,YES
2012,San Francisco Giants,JUL,1,42039,Sunday,Cincinnati Reds,64,Cloudy,Day,NO,NO,NO,NO
2012,San Francisco Giants,JUL,13,42116,Friday,Houston Astros,56,Cloudy,Night,NO,NO,YES,NO
2012,San Francisco Giants,JUL,14,42171,Saturday,Houston Astros,57,Clear,Night,NO,YES,NO,NO
2012,San Francisco Giants,JUL,15,42265,Sunday,Houston Astros,66,Clear,Day,NO,NO,NO,YES
2012,San Francisco Giants,JUL,23,42430,Monday,San Diego Padres,60,Clear,Night,NO,NO,NO,NO
2012,San Francisco Giants,JUL,24,42559,Tuesday,San Diego Padres,61,Clear,Night,NO,NO,NO,NO
2012,San Francisco Giants,JUL,25,41871,Wednesday,San Diego Padres,61,Cloudy,Day,NO,NO,NO,NO
2012,San Francisco Giants,JUL,27,41681,Friday,Los Angeles Dodgers,58,Cloudy,Night,NO,NO,NO,NO
2012,San Francisco Giants,JUL,28,42030,Saturday,Los Angeles Dodgers,64,Cloudy,Day,NO,NO,NO,NO
2012,San Francisco Giants,JUL,29,41902,Sunday,Los Angeles Dodgers,64,Clear,Day,NO,NO,NO,NO
2012,San Francisco Giants,JUL,30,41300,Monday,New York Mets,62,Clear,Night,NO,NO,NO,NO
2012,San Francisco Giants,JUL,31,41774,Tuesday,New York Mets,61,Clear,Night,NO,NO,NO,NO
2012,San Francisco Giants,AUG,1,42188,Wednesday,New York Mets,61,Clear,Night,NO,NO,NO,NO
2012,San Francisco Giants,AUG,2,41843,Thursday,New York Mets,64,Cloudy,Day,NO,NO,NO,NO
2012,San Francisco Giants,AUG,10,41729,Friday,Colorado Rockies,63,Clear,Night,NO,NO,NO,NO
2012,San Francisco Giants,AUG,11,42483,Saturday,Colorado Rockies,71,Cloudy,Day,NO,NO,NO,NO
2012,San Francisco Giants,AUG,12,41492,Sunday,Colorado Rockies,67,Clear,Day,NO,NO,NO,NO
2012,San Francisco Giants,AUG,13,42050,Monday,Washington Nationals,63,Cloudy,Night,NO,NO,NO,NO
2012,San Francisco Giants,AUG,14,42081,Tuesday,Washington Nationals,63,Cloudy,Night,NO,NO,NO,NO
2012,San Francisco Giants,AUG,15,42133,Wednesday,Washington Nationals,66,Cloudy,Day,NO,NO,NO,NO
2012,San Francisco Giants,AUG,23,41645,Thursday,Atlanta Braves,58,Cloudy,Night,NO,NO,NO,NO
2012,San Francisco Giants,AUG,24,41486,Friday,Atlanta Braves,58,Cloudy,Night,NO,NO,NO,NO
2012,San Francisco Giants,AUG,25,41679,Saturday,Atlanta Braves,61,Cloudy,Day,NO,NO,NO,NO
2012,San Francisco Giants,AUG,26,41735,Sunday,Atlanta Braves,61,Cloudy,Night,NO,NO,NO,YES
2012,San Francisco Giants,SEP,3,42045,Monday,Arizona Diamondbacks,68,Clear,Day,NO,NO,NO,NO
2012,San Francisco Giants,SEP,4,41038,Tuesday,Arizona Diamondbacks,57,Cloudy,Night,NO,NO,NO,NO
2012,San Francisco Giants,SEP,5,41035,Wednesday,Arizona Diamondbacks,60,Cloudy,Night,NO,NO,NO,NO
2012,San Francisco Giants,SEP,7,41666,Friday,Los Angeles Dodgers,59,Clear,Night,NO,NO,NO,NO
2012,San Francisco Giants,SEP,8,41791,Saturday,Los Angeles Dodgers,63,Cloudy,Day,NO,YES,NO,NO
2012,San Francisco Giants,SEP,9,41517,Sunday,Los Angeles Dodgers,64,Clear,Night,NO,NO,NO,NO
2012,San Francisco Giants,SEP,17,41280,Monday,Colorado Rockies,59,Cloudy,Night,NO,NO,NO,NO
2012,San Francisco Giants,SEP,18,41718,Tuesday,Colorado Rockies,58,Cloudy,Night,NO,NO,NO,NO
2012,San Francisco Giants,SEP,19,41292,Wednesday,Colorado Rockies,58,Clear,Night,NO,NO,NO,NO
2012,San Francisco Giants,SEP,20,41157,Thursday,Colorado Rockies,62,Cloudy,Day,NO,NO,NO,NO
2012,San Francisco Giants,SEP,21,41728,Friday,San Diego Padres,56,Cloudy,Night,NO,NO,NO,NO
2012,San Francisco Giants,SEP,22,42418,Saturday,San Diego Padres,63,Cloudy,Night,NO,NO,NO,NO
2012,San Francisco Giants,SEP,23,41511,Sunday,San Diego Padres,66,Cloudy,Day,NO,NO,NO,NO
2012,San Francisco Giants,SEP,25,41153,Tuesday,Arizona Diamondbacks,54,Cloudy,Night,NO,NO,NO,NO
2012,San Francisco Giants,SEP,26,41516,Wednesday,Arizona Diamondbacks,59,Clear,Night,NO,NO,NO,NO
2012,San Francisco Giants,SEP,27,41128,Thursday,Arizona Diamondbacks,66,Cloudy,Day,NO,NO,NO,NO
2012,St. Louis Cardinals,APR,13,46882,Friday,Chicago Cubs,49,Cloudy,Day,NO,NO,NO,NO
2012,St. Louis Cardinals,APR,14,46792,Saturday,Chicago Cubs,64,Cloudy,Day,NO,NO,NO,NO
2012,St. Louis Cardinals,APR,15,44952,Sunday,Chicago Cubs,77,Cloudy,Day,NO,NO,NO,NO
2012,St. Louis Cardinals,APR,17,35562,Tuesday,Cincinnati Reds,69,Cloudy,Night,NO,NO,NO,NO
2012,St. Louis Cardinals,APR,18,35907,Wednesday,Cincinnati Reds,69,Clear,Night,NO,NO,NO,NO
2012,St. Louis Cardinals,APR,19,40049,Thursday,Cincinnati Reds,72,Clear,Day,NO,NO,NO,NO
2012,St. Louis Cardinals,APR,27,43063,Friday,Milwaukee Brewers,58,Cloudy,Night,NO,YES,NO,NO
2012,St. Louis Cardinals,APR,28,42586,Saturday,Milwaukee Brewers,76,Clear,Day,YES,NO,NO,NO
2012,St. Louis Cardinals,APR,29,45824,Sunday,Milwaukee Brewers,57,Cloudy,Day,NO,NO,NO,NO
2012,St. Louis Cardinals,MAY,1,36345,Tuesday,Pittsburgh Pirates,83,Cloudy,Night,NO,NO,NO,NO
2012,St. Louis Cardinals,MAY,2,35987,Wednesday,Pittsburgh Pirates,85,Clear,Night,NO,NO,NO,NO
2012,St. Louis Cardinals,MAY,3,40601,Thursday,Pittsburgh Pirates,83,Cloudy,Day,NO,NO,NO,NO
2012,St. Louis Cardinals,MAY,11,45190,Friday,Atlanta Braves,76,Cloudy,Night,NO,NO,NO,NO
2012,St. Louis Cardinals,MAY,12,44157,Saturday,Atlanta Braves,78,Cloudy,Night,NO,NO,NO,NO
2012,St. Louis Cardinals,MAY,13,45729,Sunday,Atlanta Braves,74,Clear,Day,NO,NO,NO,YES
2012,St. Louis Cardinals,MAY,14,44276,Monday,Chicago Cubs,79,Cloudy,Night,NO,NO,NO,NO
2012,St. Louis Cardinals,MAY,15,45538,Tuesday,Chicago Cubs,80,Clear,Day,NO,NO,NO,NO
2012,St. Louis Cardinals,MAY,21,40360,Monday,San Diego Padres,72,Cloudy,Night,NO,NO,NO,NO
2012,St. Louis Cardinals,MAY,22,39151,Tuesday,San Diego Padres,77,Clear,Night,NO,NO,NO,NO
2012,St. Louis Cardinals,MAY,23,40715,Wednesday,San Diego Padres,85,Clear,Night,NO,NO,NO,NO
2012,St. Louis Cardinals,MAY,24,40135,Thursday,Philadelphia Phillies,87,Cloudy,Night,NO,NO,NO,NO
2012,St. Louis Cardinals,MAY,25,43375,Friday,Philadelphia Phillies,90,Cloudy,Night,NO,NO,NO,NO
2012,St. Louis Cardinals,MAY,26,44476,Saturday,Philadelphia Phillies,94,Clear,Night,YES,NO,NO,NO
2012,St. Louis Cardinals,MAY,27,42659,Sunday,Philadelphia Phillies,90,Clear,Day,NO,NO,NO,NO
2012,St. Louis Cardinals,JUN,8,42098,Friday,Cleveland Indians,87,Clear,Night,NO,NO,YES,NO
2012,St. Louis Cardinals,JUN,9,41694,Saturday,Cleveland Indians,89,Cloudy,Night,NO,NO,NO,NO
2012,St. Louis Cardinals,JUN,10,43400,Sunday,Cleveland Indians,87,Cloudy,Day,NO,NO,NO,NO
