data.set,total.cost,lot.sale.days,overage,mileage,vehicle.type,domestic.import,vehicle.age,vehicle.age.group,color.set,makex,state,make.model
VALIDATE,4152,4,NO,90747,FAMILY.MEDIUM,Domestic,5,FIVE,GOLD,FORD,TX,FORD.TAURUS
VALIDATE,5569,36,NO,104642,FAMILY.MEDIUM,Import,8,SEVEN+,SILVER,OTHER,TX,INFINITI.J30
VALIDATE,4646,1,NO,108221,LUXURY,Import,5,FIVE,BLACK,NISSAN,FL,NISSAN.ALTIMA
VALIDATE,4419,18,NO,100338,FAMILY.MEDIUM,Import,7,SEVEN+,BLUE,TOYOTA,AZ,TOYOTA.COROLLA
VALIDATE,3901,16,NO,73717,FAMILY.MEDIUM,Domestic,6,SIX,GOLD,FORD,FL,FORD.CONTOUR
VALIDATE,3590,1,NO,90330,FAMILY.LARGE,Domestic,9,SEVEN+,WHITE,OLDSMOBILE,TX,OLDSMOBILE.98
VALIDATE,4962,43,NO,67334,FAMILY.SMALL,Import,2,ONE-THREE,GREEN,HYUNDAI,TX,HYUNDAI.ELANTRA
VALIDATE,3620,13,NO,90681,FAMILY.SMALL,Import,7,SEVEN+,BLACK,GEO,FL,GEO.PRIZM
VALIDATE,4437,4,NO,100801,FAMILY.MEDIUM,Import,5,FIVE,GREEN,MITSUBISHI,GA,MITSUBISHI.GALANT
VALIDATE,4915,1,NO,62031,LUXURY,Domestic,7,SEVEN+,RED,PONTIAC,TX,PONTIAC.BONNEVILLE
VALIDATE,4269,2,NO,69109,FAMILY.MEDIUM,Domestic,5,FIVE,BLUE,FORD,NM,FORD.CONTOUR
VALIDATE,4761,27,NO,87543,FAMILY.SMALL,Domestic,5,FIVE,WHITE,PONTIAC,VA,PONTIAC.GRAND PRIX
VALIDATE,4470,11,NO,70542,FAMILY.SMALL,Domestic,4,FOUR,GREEN,PONTIAC,TX,PONTIAC.GRAND AM
VALIDATE,4952,35,NO,95610,FAMILY.MEDIUM,Import,7,SEVEN+,GOLD,OTHER,AZ,INFINITI.G20
VALIDATE,4057,32,NO,84208,FAMILY.MEDIUM,Domestic,5,FIVE,BLUE,OLDSMOBILE,AZ,OLDSMOBILE.CIERA
VALIDATE,4043,24,NO,100452,FAMILY.MEDIUM,Domestic,9,SEVEN+,GOLD,OLDSMOBILE,FL,OLDSMOBILE.88
VALIDATE,5106,2,NO,75048,ECONOMY,Domestic,4,FOUR,PURPLE,FORD,GA,FORD.ESCORT
VALIDATE,5501,0,NO,81482,FAMILY.MEDIUM,Domestic,4,FOUR,GREEN,FORD,TX,FORD.TAURUS
VALIDATE,4249,10,NO,99578,FAMILY.MEDIUM,Domestic,5,FIVE,GOLD,OLDSMOBILE,FL,OLDSMOBILE.CUTLASS SUPREME
VALIDATE,4473,16,NO,80900,FAMILY.LARGE,Domestic,5,FIVE,SILVER,CHEVROLET,GA,CHEVROLET.LUMINA
VALIDATE,4866,121,YES,87298,FAMILY.MEDIUM,Domestic,8,SEVEN+,GOLD,BUICK,AZ,BUICK.REGAL
VALIDATE,5532,98,YES,75363,FAMILY.MEDIUM,Domestic,4,FOUR,WHITE,OLDSMOBILE,GA,OLDSMOBILE.ACHIEVA
VALIDATE,3556,11,NO,107214,FAMILY.LARGE,Domestic,7,SEVEN+,SILVER,BUICK,TX,BUICK.CENTURY
VALIDATE,4528,141,YES,72217,FAMILY.MEDIUM,Domestic,8,SEVEN+,WHITE,DODGE,VA,DODGE.DYNASTY
VALIDATE,6450,188,YES,60864,FAMILY.MEDIUM,Domestic,6,SIX,BLUE,FORD,FL,FORD.TAURUS
VALIDATE,3249,2,NO,73047,FAMILY.SMALL,Domestic,6,SIX,GREEN,DODGE,CA,DODGE.NEON
VALIDATE,3031,10,NO,68556,FAMILY.MEDIUM,Domestic,8,SEVEN+,SILVER,OLDSMOBILE,CA,OLDSMOBILE.88
VALIDATE,5356,61,NO,91029,FAMILY.MEDIUM,Domestic,5,FIVE,SILVER,CHEVROLET,CA,CHEVROLET.LUMINA
VALIDATE,5803,1,NO,93092,FAMILY.LARGE,Domestic,5,FIVE,WHITE,FORD,TX,FORD.CROWN VICTORIA
VALIDATE,5615,139,YES,66311,ECONOMY,Domestic,3,ONE-THREE,GREEN,CHEVROLET,TX,CHEVROLET.METRO
VALIDATE,6987,3,NO,81746,FAMILY.MEDIUM,Domestic,4,FOUR,GOLD,CHEVROLET,GA,CHEVROLET.MALIBU
VALIDATE,4497,35,NO,93229,FAMILY.MEDIUM,Domestic,6,SIX,SILVER,BUICK,FL,BUICK.REGAL
VALIDATE,5001,94,YES,84561,FAMILY.MEDIUM,Domestic,5,FIVE,SILVER,CHEVROLET,FL,CHEVROLET.LUMINA
VALIDATE,6222,2,NO,104372,LUXURY,Import,7,SEVEN+,GOLD,HONDA,TX,HONDA.ACCORD
VALIDATE,3914,10,NO,76772,FAMILY.MEDIUM,Domestic,5,FIVE,BLUE,OLDSMOBILE,AZ,OLDSMOBILE.ACHIEVA
VALIDATE,5395,108,YES,87087,FAMILY.SMALL,Import,4,FOUR,SILVER,NISSAN,CA,NISSAN.SENTRA
VALIDATE,5673,7,NO,61120,FAMILY.LARGE,Domestic,7,SEVEN+,GREEN,OLDSMOBILE,AZ,OLDSMOBILE.88
VALIDATE,5638,56,NO,92023,FAMILY.MEDIUM,Import,6,SIX,GREEN,MITSUBISHI,TX,MITSUBISHI.GALANT
VALIDATE,6379,9,NO,66402,FAMILY.MEDIUM,Domestic,4,FOUR,WHITE,FORD,AZ,FORD.ESCORT
VALIDATE,3765,1,NO,72335,ECONOMY,Domestic,4,FOUR,PURPLE,MERCURY,GA,MERCURY.TRACER
VALIDATE,4337,2,NO,99033,FAMILY.MEDIUM,Domestic,5,FIVE,WHITE,OLDSMOBILE,TX,OLDSMOBILE.CUTLASS SUPREME
VALIDATE,4061,1,NO,57521,FAMILY.SMALL,Domestic,5,FIVE,SILVER,FORD,TX,FORD.CONTOUR
VALIDATE,4878,12,NO,68064,ECONOMY,Import,5,FIVE,BLUE,TOYOTA,CA,TOYOTA.TERCEL
VALIDATE,4921,1,NO,59835,FAMILY.SMALL,Domestic,4,FOUR,GREEN,PLYMOUTH,CA,PLYMOUTH.NEON
VALIDATE,5552,50,NO,82489,FAMILY.MEDIUM,Domestic,6,SIX,SILVER,OTHER,TX,EAGLE.VISION
VALIDATE,3227,4,NO,94592,FAMILY.LARGE,Domestic,7,SEVEN+,PURPLE,OLDSMOBILE,GA,OLDSMOBILE.88
VALIDATE,4649,5,NO,60037,FAMILY.MEDIUM,Domestic,6,SIX,PURPLE,CHEVROLET,TX,CHEVROLET.LUMINA
VALIDATE,6476,4,NO,85587,FAMILY.LARGE,Domestic,5,FIVE,GOLD,BUICK,TX,BUICK.LESABRE
VALIDATE,6094,66,NO,45484,FAMILY.SMALL,Domestic,3,ONE-THREE,BLUE,MERCURY,CA,MERCURY.TRACER
VALIDATE,5140,12,NO,91980,LUXURY,Domestic,5,FIVE,SILVER,CHRYSLER,TX,CHRYSLER.LHS
VALIDATE,3951,13,NO,82276,FAMILY.MEDIUM,Domestic,9,SEVEN+,WHITE,BUICK,FL,BUICK.PARK AVENUE
VALIDATE,4750,14,NO,53555,FAMILY.SMALL,Domestic,4,FOUR,GREEN,DODGE,CA,DODGE.NEON
VALIDATE,4686,8,NO,95180,LUXURY,Import,6,SIX,RED,NISSAN,FL,NISSAN.SENTRA
VALIDATE,5031,105,YES,94147,FAMILY.MEDIUM,Domestic,3,ONE-THREE,WHITE,BUICK,TX,BUICK.SKYLARK
VALIDATE,5640,76,NO,69588,LUXURY,Import,6,SIX,GREEN,NISSAN,FL,NISSAN.SENTRA
VALIDATE,5923,120,YES,97409,FAMILY.SMALL,Import,4,FOUR,WHITE,NISSAN,CA,NISSAN.SENTRA
VALIDATE,5393,14,NO,102346,FAMILY.MEDIUM,Import,4,FOUR,PURPLE,NISSAN,AZ,NISSAN.ALTIMA
VALIDATE,4684,6,NO,94884,FAMILY.LARGE,Domestic,6,SIX,BLUE,CHRYSLER,CA,CHRYSLER.NEW YORKER
VALIDATE,6486,106,YES,60329,FAMILY.LARGE,Domestic,4,FOUR,WHITE,BUICK,CA,BUICK.SKYLARK
VALIDATE,5714,85,NO,72030,FAMILY.SMALL,Import,4,FOUR,BLACK,NISSAN,CA,NISSAN.SENTRA
VALIDATE,4877,12,NO,110546,FAMILY.SMALL,Import,5,FIVE,WHITE,MAZDA,NV,MAZDA.PROTEGE
VALIDATE,4375,5,NO,92479,FAMILY.MEDIUM,Domestic,3,ONE-THREE,WHITE,CHEVROLET,NM,CHEVROLET.MALIBU
VALIDATE,4629,14,NO,82988,FAMILY.SMALL,Domestic,5,FIVE,WHITE,PONTIAC,TX,PONTIAC.GRAND AM
VALIDATE,4809,12,NO,71555,LUXURY,Domestic,6,SIX,BLUE,DODGE,CA,DODGE.INTREPID
VALIDATE,4348,5,NO,91344,FAMILY.LARGE,Domestic,7,SEVEN+,GOLD,OLDSMOBILE,CA,OLDSMOBILE.CUTLASS SUPREME
VALIDATE,4049,1,NO,73040,FAMILY.MEDIUM,Domestic,5,FIVE,RED,DODGE,AZ,DODGE.NEON
VALIDATE,4710,5,NO,73075,FAMILY.SMALL,Domestic,4,FOUR,BLUE,PLYMOUTH,CA,PLYMOUTH.NEON
VALIDATE,4322,125,YES,59088,ECONOMY,Import,4,FOUR,WHITE,GEO,GA,GEO.METRO
VALIDATE,6238,10,NO,80632,FAMILY.MEDIUM,Import,5,FIVE,GOLD,MITSUBISHI,TX,MITSUBISHI.GALANT
VALIDATE,3688,0,NO,55152,ECONOMY,Domestic,4,FOUR,WHITE,DODGE,FL,DODGE.NEON
VALIDATE,5318,42,NO,79174,FAMILY.MEDIUM,Domestic,5,FIVE,GOLD,PONTIAC,FL,PONTIAC.GRAND AM
VALIDATE,1791,3,NO,105103,FAMILY.MEDIUM,Domestic,8,SEVEN+,SILVER,OLDSMOBILE,VA,OLDSMOBILE.CIERA
VALIDATE,4220,1,NO,40769,ECONOMY,Domestic,3,ONE-THREE,BLUE,FORD,TX,FORD.ESCORT
VALIDATE,5121,107,YES,76566,FAMILY.SMALL,Import,4,FOUR,WHITE,GEO,FL,GEO.PRIZM
VALIDATE,4322,1,NO,70339,FAMILY.MEDIUM,Domestic,6,SIX,GREEN,PONTIAC,TX,PONTIAC.GRAND PRIX
VALIDATE,4720,37,NO,99961,FAMILY.MEDIUM,Domestic,6,SIX,WHITE,BUICK,TX,BUICK.REGAL
VALIDATE,3774,76,NO,77036,LUXURY,Import,4,FOUR,RED,HYUNDAI,FL,HYUNDAI.ACCENT
VALIDATE,6845,105,YES,21735,FAMILY.MEDIUM,Import,1,ONE-THREE,WHITE,DAEWOO,TX,DAEWOO.LANOS
VALIDATE,5695,1,NO,79940,FAMILY.MEDIUM,Domestic,4,FOUR,GREEN,CHRYSLER,NM,CHRYSLER.CIRRUS
VALIDATE,5287,3,NO,69619,FAMILY.SMALL,Import,5,FIVE,BLUE,GEO,VA,GEO.PRIZM
VALIDATE,5111,3,NO,86368,FAMILY.MEDIUM,Domestic,5,FIVE,SILVER,DODGE,VA,DODGE.STRATUS
VALIDATE,5320,2,NO,87009,LUXURY,Import,6,SIX,GOLD,NISSAN,CA,NISSAN.ALTIMA
VALIDATE,6572,171,YES,67218,FAMILY.MEDIUM,Domestic,3,ONE-THREE,WHITE,OLDSMOBILE,NV,OLDSMOBILE.ACHIEVA
VALIDATE,4627,1,NO,86973,ECONOMY,Import,7,SEVEN+,BLACK,NISSAN,CA,NISSAN.SENTRA
VALIDATE,5301,4,NO,81043,FAMILY.SMALL,Domestic,3,ONE-THREE,GREEN,FORD,TX,FORD.CONTOUR
VALIDATE,5722,100,YES,71942,FAMILY.SMALL,Import,5,FIVE,RED,NISSAN,CA,NISSAN.SENTRA
VALIDATE,4354,23,NO,57229,ECONOMY,Domestic,5,FIVE,RED,DODGE,FL,DODGE.NEON
VALIDATE,5529,19,NO,68752,FAMILY.SMALL,Import,4,FOUR,BLACK,MAZDA,TX,MAZDA.PROTEGE
VALIDATE,4614,20,NO,57141,FAMILY.MEDIUM,Domestic,4,FOUR,BLACK,OLDSMOBILE,TX,OLDSMOBILE.CUTLASS SUPREME
VALIDATE,5310,2,NO,69367,FAMILY.SMALL,Domestic,4,FOUR,GOLD,PONTIAC,TX,PONTIAC.GRAND AM
VALIDATE,4896,209,YES,71274,ECONOMY,Domestic,5,FIVE,BLUE,CHEVROLET,FL,CHEVROLET.CAVALIER
VALIDATE,4777,38,NO,95001,FAMILY.MEDIUM,Domestic,4,FOUR,PURPLE,DODGE,FL,DODGE.INTREPID
VALIDATE,4896,28,NO,105319,LUXURY,Import,8,SEVEN+,GREEN,HONDA,FL,HONDA.ACCORD
VALIDATE,4924,16,NO,70443,FAMILY.MEDIUM,Domestic,6,SIX,GREEN,BUICK,FL,BUICK.REGAL
VALIDATE,4591,56,NO,91682,FAMILY.LARGE,Domestic,8,SEVEN+,BLUE,FORD,TX,FORD.CROWN VICTORIA
VALIDATE,6415,28,NO,76148,FAMILY.LARGE,Domestic,6,SIX,PURPLE,PONTIAC,CA,PONTIAC.GRAND AM
VALIDATE,3809,212,YES,86684,FAMILY.MEDIUM,Domestic,7,SEVEN+,WHITE,BUICK,VA,BUICK.CENTURY
VALIDATE,5490,3,NO,73352,FAMILY.MEDIUM,Import,4,FOUR,BLACK,MAZDA,AZ,MAZDA.626
VALIDATE,4161,54,NO,66311,FAMILY.SMALL,Domestic,4,FOUR,WHITE,FORD,FL,FORD.ESCORT
VALIDATE,3966,23,NO,77585,FAMILY.MEDIUM,Domestic,4,FOUR,GREEN,OLDSMOBILE,FL,OLDSMOBILE.ACHIEVA
VALIDATE,5466,62,NO,81563,FAMILY.LARGE,Domestic,6,SIX,WHITE,OLDSMOBILE,AZ,OLDSMOBILE.CUTLASS SUPREME
VALIDATE,5631,56,NO,57012,FAMILY.MEDIUM,Domestic,5,FIVE,PURPLE,MERCURY,VA,MERCURY.MYSTIQUE
VALIDATE,5869,1,NO,59120,FAMILY.SMALL,Domestic,5,FIVE,RED,PONTIAC,FL,PONTIAC.GRAND AM
VALIDATE,4939,10,NO,76371,FAMILY.MEDIUM,Domestic,6,SIX,PURPLE,BUICK,VA,BUICK.REGAL
VALIDATE,5222,108,YES,80810,FAMILY.MEDIUM,Domestic,4,FOUR,GREEN,FORD,CA,FORD.CONTOUR
VALIDATE,3623,1,NO,96075,FAMILY.MEDIUM,Import,6,SIX,PURPLE,MITSUBISHI,TX,MITSUBISHI.GALANT
VALIDATE,4513,7,NO,74050,FAMILY.MEDIUM,Domestic,4,FOUR,GREEN,FORD,AZ,FORD.TAURUS
VALIDATE,5234,28,NO,81210,FAMILY.LARGE,Domestic,5,FIVE,WHITE,CHEVROLET,TX,CHEVROLET.LUMINA
VALIDATE,5698,12,NO,83803,FAMILY.MEDIUM,Domestic,4,FOUR,PURPLE,CHEVROLET,FL,CHEVROLET.LUMINA
VALIDATE,6369,107,YES,64566,LUXURY,Domestic,5,FIVE,GREEN,PONTIAC,AZ,PONTIAC.BONNEVILLE
VALIDATE,4996,134,YES,64656,FAMILY.LARGE,Domestic,5,FIVE,PURPLE,BUICK,GA,BUICK.CENTURY
VALIDATE,5325,12,NO,79790,FAMILY.SMALL,Domestic,4,FOUR,WHITE,PONTIAC,FL,PONTIAC.GRAND AM
VALIDATE,5016,9,NO,81441,LUXURY,Import,9,SEVEN+,GOLD,NISSAN,CA,NISSAN.MAXIMA
VALIDATE,5165,154,YES,55992,ECONOMY,Domestic,4,FOUR,RED,PLYMOUTH,TX,PLYMOUTH.NEON
VALIDATE,3036,7,NO,86496,FAMILY.MEDIUM,Domestic,9,SEVEN+,SILVER,OLDSMOBILE,CA,OLDSMOBILE.CUTLASS SUPREME
VALIDATE,5206,17,NO,67005,FAMILY.SMALL,Domestic,3,ONE-THREE,GOLD,CHEVROLET,TX,CHEVROLET.CAVALIER
VALIDATE,4000,8,NO,72038,FAMILY.LARGE,Domestic,7,SEVEN+,BLUE,CHEVROLET,TX,CHEVROLET.LUMINA
VALIDATE,6509,183,YES,76445,FAMILY.LARGE,Domestic,7,SEVEN+,WHITE,PONTIAC,CA,PONTIAC.GRAND PRIX
VALIDATE,4912,98,YES,92332,FAMILY.LARGE,Domestic,7,SEVEN+,SILVER,BUICK,GA,BUICK.LESABRE
VALIDATE,2242,1,NO,96247,FAMILY.MEDIUM,Import,4,FOUR,RED,HYUNDAI,VA,HYUNDAI.ELANTRA
VALIDATE,4848,0,NO,59284,FAMILY.SMALL,Domestic,3,ONE-THREE,WHITE,PLYMOUTH,CA,PLYMOUTH.NEON
VALIDATE,5638,21,NO,89457,LUXURY,Import,4,FOUR,WHITE,NISSAN,CA,NISSAN.ALTIMA
VALIDATE,4442,15,NO,58222,FAMILY.SMALL,Domestic,3,ONE-THREE,WHITE,DODGE,AZ,DODGE.NEON
VALIDATE,3392,10,NO,62831,FAMILY.LARGE,Domestic,6,SIX,GREEN,FORD,CA,FORD.CONTOUR
VALIDATE,3848,4,NO,100934,FAMILY.MEDIUM,Domestic,5,FIVE,BLACK,CHEVROLET,AZ,CHEVROLET.LUMINA
VALIDATE,6424,105,YES,48128,FAMILY.MEDIUM,Domestic,3,ONE-THREE,BLUE,BUICK,CA,BUICK.SKYLARK
VALIDATE,5026,8,NO,69951,FAMILY.MEDIUM,Domestic,4,FOUR,GREEN,FORD,VA,FORD.TAURUS
VALIDATE,4834,59,NO,88502,FAMILY.MEDIUM,Domestic,7,SEVEN+,PURPLE,BUICK,CA,BUICK.REGAL
VALIDATE,4638,3,NO,89367,FAMILY.MEDIUM,Domestic,6,SIX,RED,PONTIAC,FL,PONTIAC.GRAND AM
VALIDATE,4275,12,NO,66858,FAMILY.MEDIUM,Import,7,SEVEN+,BLUE,TOYOTA,VA,TOYOTA.COROLLA
VALIDATE,4331,3,NO,69825,FAMILY.MEDIUM,Domestic,5,FIVE,RED,PLYMOUTH,AZ,PLYMOUTH.NEON
VALIDATE,4127,11,NO,74571,FAMILY.MEDIUM,Domestic,4,FOUR,WHITE,BUICK,AZ,BUICK.SKYLARK
VALIDATE,5107,5,NO,46442,LUXURY,Import,4,FOUR,PURPLE,MAZDA,FL,MAZDA.PROTEGE
VALIDATE,4913,7,NO,77314,FAMILY.MEDIUM,Domestic,6,SIX,PURPLE,OLDSMOBILE,TX,OLDSMOBILE.CUTLASS SUPREME
VALIDATE,3981,6,NO,88185,FAMILY.MEDIUM,Domestic,6,SIX,WHITE,BUICK,AZ,BUICK.SKYLARK
VALIDATE,5091,69,NO,57993,FAMILY.MEDIUM,Domestic,5,FIVE,GREEN,BUICK,FL,BUICK.SKYLARK
VALIDATE,6285,1,NO,73601,FAMILY.SMALL,Domestic,3,ONE-THREE,BLACK,PONTIAC,TX,PONTIAC.GRAND AM
VALIDATE,7378,40,NO,88822,FAMILY.MEDIUM,Import,7,SEVEN+,SILVER,NISSAN,VA,NISSAN.MAXIMA
VALIDATE,6919,42,NO,13849,FAMILY.MEDIUM,Import,1,ONE-THREE,WHITE,DAEWOO,TX,DAEWOO.NUBIRA
VALIDATE,4769,34,NO,82174,FAMILY.MEDIUM,Domestic,8,SEVEN+,GOLD,FORD,AZ,FORD.CROWN VICTORIA
VALIDATE,6919,30,NO,11935,FAMILY.MEDIUM,Import,1,ONE-THREE,WHITE,DAEWOO,TX,DAEWOO.NUBIRA
VALIDATE,3943,0,NO,79088,FAMILY.SMALL,Domestic,5,FIVE,BLUE,MERCURY,VA,MERCURY.MYSTIQUE
VALIDATE,3714,4,NO,97901,FAMILY.SMALL,Domestic,8,SEVEN+,WHITE,PONTIAC,TX,PONTIAC.GRAND AM
VALIDATE,4033,1,NO,67841,FAMILY.SMALL,Domestic,7,SEVEN+,WHITE,PONTIAC,CA,PONTIAC.GRAND AM
VALIDATE,5715,2,NO,93087,FAMILY.MEDIUM,Domestic,6,SIX,RED,CHRYSLER,TX,CHRYSLER.CIRRUS
VALIDATE,3676,2,NO,72180,ECONOMY,Import,8,SEVEN+,GOLD,GEO,FL,GEO.PRIZM
VALIDATE,3758,10,NO,93718,FAMILY.SMALL,Domestic,6,SIX,BLUE,PONTIAC,FL,PONTIAC.GRAND AM
VALIDATE,4514,18,NO,86415,FAMILY.MEDIUM,Domestic,5,FIVE,GREEN,OLDSMOBILE,TX,OLDSMOBILE.CUTLASS SUPREME
VALIDATE,6033,72,NO,102914,LUXURY,Import,7,SEVEN+,SILVER,OTHER,FL,ACURA.INTEGRA
VALIDATE,3512,71,NO,77105,FAMILY.LARGE,Domestic,8,SEVEN+,WHITE,CHEVROLET,AZ,CHEVROLET.LUMINA
VALIDATE,5734,44,NO,83608,FAMILY.MEDIUM,Domestic,4,FOUR,WHITE,CHEVROLET,VA,CHEVROLET.LUMINA
VALIDATE,5945,16,NO,17392,FAMILY.SMALL,Import,1,ONE-THREE,PURPLE,KIA,AZ,KIA.SEPHIA
VALIDATE,4968,1,NO,81814,FAMILY.SMALL,Domestic,3,ONE-THREE,GOLD,PLYMOUTH,CA,PLYMOUTH.BREEZE
VALIDATE,3943,9,NO,101217,FAMILY.MEDIUM,Domestic,6,SIX,BLACK,PONTIAC,FL,PONTIAC.GRAND AM
VALIDATE,5192,213,YES,95606,LUXURY,Import,5,FIVE,GREEN,NISSAN,FL,NISSAN.SENTRA
VALIDATE,3688,62,NO,93240,FAMILY.MEDIUM,Domestic,9,SEVEN+,WHITE,OLDSMOBILE,NM,OLDSMOBILE.CIERA
VALIDATE,4448,55,NO,57275,FAMILY.MEDIUM,Domestic,8,SEVEN+,RED,OLDSMOBILE,GA,OLDSMOBILE.CIERA
VALIDATE,4006,11,NO,81207,FAMILY.MEDIUM,Domestic,7,SEVEN+,GREEN,FORD,CA,FORD.TAURUS
VALIDATE,3744,45,NO,68136,LUXURY,Import,8,SEVEN+,GREEN,NISSAN,FL,NISSAN.SENTRA
VALIDATE,5870,122,YES,90265,FAMILY.MEDIUM,Domestic,4,FOUR,GREEN,FORD,FL,FORD.TAURUS
VALIDATE,4951,29,NO,78482,FAMILY.SMALL,Domestic,4,FOUR,RED,PONTIAC,TX,PONTIAC.GRAND AM
VALIDATE,4467,26,NO,75509,FAMILY.SMALL,Domestic,5,FIVE,RED,PONTIAC,NV,PONTIAC.GRAND AM
VALIDATE,5040,51,NO,69672,FAMILY.LARGE,Domestic,6,SIX,WHITE,CHEVROLET,AZ,CHEVROLET.LUMINA
VALIDATE,5558,40,NO,83013,FAMILY.LARGE,Domestic,6,SIX,GREEN,FORD,GA,FORD.CROWN VICTORIA
VALIDATE,4595,6,NO,33765,ECONOMY,Domestic,3,ONE-THREE,SILVER,FORD,TX,FORD.ESCORT
VALIDATE,6625,2,NO,70340,FAMILY.SMALL,Domestic,5,FIVE,RED,FORD,TX,FORD.CONTOUR
VALIDATE,4855,3,NO,71579,ECONOMY,Domestic,4,FOUR,WHITE,PLYMOUTH,TX,PLYMOUTH.NEON
VALIDATE,3693,26,NO,87313,FAMILY.MEDIUM,Import,7,SEVEN+,PURPLE,NISSAN,AZ,NISSAN.SENTRA
VALIDATE,4965,122,YES,76524,FAMILY.SMALL,Domestic,5,FIVE,BLACK,CHEVROLET,FL,CHEVROLET.CAVALIER
VALIDATE,4114,48,NO,96220,FAMILY.LARGE,Domestic,9,SEVEN+,PURPLE,OLDSMOBILE,FL,OLDSMOBILE.98
VALIDATE,4616,0,NO,78392,FAMILY.MEDIUM,Domestic,5,FIVE,BLUE,FORD,CA,FORD.CONTOUR
VALIDATE,3291,5,NO,82324,FAMILY.SMALL,Import,5,FIVE,WHITE,GEO,CA,GEO.METRO
VALIDATE,4361,4,NO,82125,FAMILY.MEDIUM,Domestic,4,FOUR,GREEN,FORD,TX,FORD.TAURUS
VALIDATE,5697,18,NO,88073,FAMILY.MEDIUM,Domestic,6,SIX,WHITE,BUICK,TX,BUICK.REGAL
VALIDATE,3409,2,NO,80564,FAMILY.MEDIUM,Domestic,6,SIX,BLUE,OLDSMOBILE,CA,OLDSMOBILE.CIERA
VALIDATE,4157,27,NO,97636,FAMILY.MEDIUM,Domestic,5,FIVE,SILVER,CHEVROLET,AZ,CHEVROLET.LUMINA
VALIDATE,4620,38,NO,89040,FAMILY.SMALL,Import,9,SEVEN+,GOLD,NISSAN,AZ,NISSAN.STANZA
VALIDATE,3115,16,NO,100254,FAMILY.LARGE,Domestic,9,SEVEN+,PURPLE,CHEVROLET,AZ,CHEVROLET.CAPRICE
VALIDATE,5404,2,NO,59555,FAMILY.MEDIUM,Domestic,4,FOUR,BLACK,PONTIAC,FL,PONTIAC.GRAND AM
VALIDATE,4216,95,YES,91923,FAMILY.SMALL,Import,6,SIX,WHITE,MAZDA,FL,MAZDA.626
VALIDATE,5241,140,YES,92228,FAMILY.LARGE,Domestic,5,FIVE,WHITE,BUICK,GA,BUICK.LESABRE
VALIDATE,4709,43,NO,69490,FAMILY.SMALL,Domestic,5,FIVE,BLUE,CHEVROLET,CA,CHEVROLET.CAVALIER
VALIDATE,5451,58,NO,77327,LUXURY,Import,4,FOUR,SILVER,NISSAN,AZ,NISSAN.SENTRA
VALIDATE,4756,15,NO,69599,FAMILY.LARGE,Domestic,4,FOUR,WHITE,DODGE,TX,DODGE.INTREPID
VALIDATE,7302,187,YES,90411,FAMILY.LARGE,Domestic,8,SEVEN+,SILVER,CHRYSLER,TX,CHRYSLER.CONCORDE
VALIDATE,4946,8,NO,66872,FAMILY.SMALL,Domestic,5,FIVE,WHITE,PONTIAC,FL,PONTIAC.SUNFIRE
VALIDATE,4667,6,NO,54335,FAMILY.SMALL,Import,4,FOUR,RED,HYUNDAI,CA,HYUNDAI.ELANTRA
VALIDATE,5106,9,NO,76925,FAMILY.MEDIUM,Domestic,3,ONE-THREE,SILVER,PLYMOUTH,TX,PLYMOUTH.BREEZE
VALIDATE,4647,16,NO,56002,ECONOMY,Domestic,4,FOUR,GREEN,MERCURY,TX,MERCURY.TRACER
VALIDATE,3263,8,NO,62011,ECONOMY,Import,5,FIVE,BLUE,OTHER,FL,SUZUKI.ESTEEM
VALIDATE,3999,93,YES,32071,FAMILY.MEDIUM,Domestic,7,SEVEN+,WHITE,OLDSMOBILE,FL,OLDSMOBILE.CIERA
VALIDATE,4788,30,NO,70008,LUXURY,Import,5,FIVE,GREEN,TOYOTA,FL,TOYOTA.COROLLA
VALIDATE,4765,29,NO,36788,FAMILY.MEDIUM,Domestic,4,FOUR,RED,PLYMOUTH,CA,PLYMOUTH.NEON
VALIDATE,4316,4,NO,47929,FAMILY.SMALL,Domestic,4,FOUR,GREEN,CHEVROLET,CA,CHEVROLET.CAVALIER
VALIDATE,4073,28,NO,69008,FAMILY.MEDIUM,Domestic,5,FIVE,WHITE,PLYMOUTH,CA,PLYMOUTH.NEON
VALIDATE,3608,23,NO,73765,FAMILY.SMALL,Domestic,5,FIVE,GREEN,FORD,AZ,FORD.ESCORT
VALIDATE,4280,2,NO,83547,LUXURY,Domestic,9,SEVEN+,RED,CADILLAC,CA,CADILLAC.DEVILLE
VALIDATE,3358,10,NO,89274,FAMILY.SMALL,Import,4,FOUR,WHITE,KIA,CA,KIA.SEPHIA
VALIDATE,5608,9,NO,72340,LUXURY,Domestic,6,SIX,GREEN,PONTIAC,NM,PONTIAC.BONNEVILLE
VALIDATE,4516,18,NO,81650,LUXURY,Import,6,SIX,GREEN,NISSAN,FL,NISSAN.ALTIMA
VALIDATE,5197,45,NO,95478,FAMILY.SMALL,Import,5,FIVE,BLACK,NISSAN,CA,NISSAN.SENTRA
VALIDATE,5493,29,NO,60321,FAMILY.SMALL,Domestic,3,ONE-THREE,BLACK,DODGE,CA,DODGE.NEON
